"","plz_code","ZIP_3","ZIP3_ID"
"20561","49774","497",641
"20562","66919","669",296
"20563","57258","572",171
"20564","26486","264",795
"20565","79350","793",501
"20566","67814","678",518
"20567","77836","778",392
"20568","57299","572",170
"20569","67297","672",470
"20570","65623","656",373
"20571","65345","653",309
"20572","26386","263",797
"20573","58540","585",105
"20574","67718","677",446
"20575","77975","779",390
"20576","79232","792",502
"20577","59065","590",227
"20578","57482","574",168
"20579","65552","655",307
"20580","55291","552",441
"20581","79871","798",482
"20582","35686","356",572
"20583","72270","722",76
"20584","67574","675",455
"20585","65529","655",307
"20586","67240","672",469
"20587","51469","514",1146
"20588","48465","484",197
"20589","42111","421",233
"20590","66540","665",250
"20591","42119","421",233
"20592","26907","269",780
"20593","53639","536",341
"20594","42287","422",232
"20595","56821","568",425
"20596","53579","535",345
"20597","58256","582",112
"20598","55756","557",515
"20599","96465","964",89
"20600","82266","822",19
"20601","82281","822",19
"20602","07427","074",746
"20603","06463","064",687
"20604","06449","064",687
"20605","09544","095",1119
"20606","18586","185",695
"20607","01471","014",809
"20608","17379","173",718
"20609","01109","011",813
"20610","01239","012",811
"20611","01309","013",810
"20612","01993","019",853
"20613","01816","018",856
"20614","17373","173",718
"20615","01824","018",856
"20616","03096","030",908
"20617","03119","031",906
"20618","02699","026",769
"20619","16307","163",881
"20620","03050","030",908
"20621","02747","027",768
"20622","47509","475",211
"20623","54589","545",235
"20624","54655","546",288
"20625","47447","474",213
"20626","46117","461",99
"20627","40699","406",1062
"20628","46282","462",98
"20629","45359","453",158
"20630","51371","513",1148
"20631","54497","544",242
"20632","45136","451",160
"20633","66129","661",260
"20634","45309","453",158
"20635","85131","851",1005
"20636","90571","905",758
"20637","07422","074",746
"20638","82327","823",17
"20639","29494","294",726
"20640","06343","063",688
"20641","82140","821",20
"20642","19069","190",766
"20643","83661","836",129
"20644","56581","565",350
"20645","51588","515",1142
"20646","66507","665",253
"20647","59394","593",223
"20648","56333","563",355
"20649","88263","882",1078
"20650","25585","255",846
"20651","88361","883",1074
"20652","36275","362",560
"20653","24878","248",531
"20654","21644","216",528
"20655","71566","715",118
"20656","30989","309",597
"20657","21641","216",528
"20658","36148","361",561
"20659","77889","778",392
"20660","65195","651",311
"20661","65618","656",378
"20662","76287","762",1048
"20663","55283","552",443
"20664","67105","671",476
"20665","65719","657",371
"20666","76199","761",1056
"20667","44319","443",336
"20668","58642","586",104
"20669","57610","576",161
"20670","48157","481",206
"20671","79369","793",501
"20672","67700","677",447
"20673","57577","575",167
"20674","79227","792",502
"20675","79585","795",495
"20676","79359","793",501
"20677","55487","554",435
"20678","53557","535",344
"20679","44359","443",336
"20680","44357","443",336
"20681","53489","534",291
"20682","56820","568",425
"20683","85459","854",1060
"20684","85669","856",1055
"20685","92690","926",841
"20686","95195","951",93
"20687","93345","933",51
"20688","95704","957",138
"20689","06385","063",689
"20690","92253","922",852
"20691","84085","840",49
"20692","84424","844",81
"20693","06679","066",681
"20694","84097","840",49
"20695","83561","835",131
"20696","18273","182",698
"20697","92660","926",841
"20698","92699","926",843
"20699","83549","835",131
"20700","93089","930",28
"20701","83229","832",135
"20702","93090","930",28
"20703","08258","082",735
"20704","06785","067",674
"20705","06869","068",669
"20706","93179","931",53
"20707","83119","831",85
"20708","06773","067",674
"20709","93194","931",53
"20710","18337","183",697
"20711","84574","845",79
"20712","92554","925",847
"20713","08304","083",732
"20714","04425","044",866
"20715","84570","845",79
"20716","84518","845",79
"20717","83368","833",133
"20718","93455","934",50
"20719","83374","833",133
"20720","84556","845",79
"20721","94436","944",23
"20722","18461","184",696
"20723","94563","945",21
"20724","18442","184",696
"20725","83435","834",132
"20726","09114","091",1132
"20727","04736","047",859
"20728","18507","185",694
"20729","84385","843",83
"20730","14959","149",770
"20731","09579","095",1119
"20732","17391","173",718
"20733","07349","073",747
"20734","96367","963",56
"20735","95355","953",156
"20736","19079","190",766
"20737","39629","396",704
"20738","29493","294",726
"20739","95473","954",154
"20740","91275","912",897
"20741","80933","809",814
"20742","23992","239",589
"20743","82054","820",1167
"20744","95517","955",151
"20745","07924","079",739
"20746","85652","856",1054
"20747","18246","182",698
"20748","07607","076",744
"20749","93152","931",53
"20750","88099","880",1084
"20751","30851","308",601
"20752","88447","884",1071
"20753","74673","746",968
"20754","31061","310",663
"20755","36157","361",561
"20756","22869","228",458
"20757","97244","972",1020
"20758","97299","972",1020
"20759","97282","972",1020
"20760","88416","884",1071
"20761","73453","734",1042
"20762","73540","735",1041
"20763","74585","745",969
"20764","21107","211",491
"20765","97199","971",1022
"20766","21272","212",487
"20767","22393","223",400
"20768","87740","877",1165
"20769","91635","916",883
"20770","24253","242",550
"20771","29353","293",727
"20772","29578","295",725
"20773","89367","893",325
"20774","21386","213",478
"20775","24256","242",550
"20776","21357","213",478
"20777","91634","916",884
"20778","23858","238",591
"20779","29365","293",727
"20780","38640","386",612
"20781","23715","237",566
"20782","91604","916",883
"20783","32139","321",629
"20784","68775","687",386
"20785","78727","787",261
"20786","78736","787",261
"20787","35117","351",582
"20788","72189","721",33
"20789","33106","331",511
"20790","72218","722",76
"20791","35392","353",577
"20792","78669","786",264
"20793","27251","272",926
"20794","35415","354",576
"20795","34497","344",409
"20796","72359","723",74
"20797","75443","754",1117
"20798","71083","710",77
"20799","35274","352",580
"20800","64823","648",1098
"20801","72406","724",72
"20802","63452","634",1164
"20803","72379","723",75
"20804","63691","636",1161
"20805","63546","635",1163
"20806","25724","257",834
"20807","63526","635",1163
"20808","64850","648",1098
"20809","63517","635",1163
"20810","72144","721",35
"20811","25541","255",846
"20812","72135","721",38
"20813","31712","317",671
"20814","74865","748",966
"20815","21734","217",525
"20816","74388","743",929
"20817","25572","255",846
"20818","70327","703",10
"20819","74199","741",938
"20820","27386","273",925
"20821","88367","883",1074
"20822","34131","341",423
"20823","34292","342",420
"20824","36323","363",559
"20825","72644","726",67
"20826","88529","885",1069
"20827","25348","253",850
"20828","72582","725",70
"20829","21682","216",529
"20830","21400","214",474
"20831","19258","192",765
"20832","38547","385",613
"20833","98529","985",959
"20834","89443","894",323
"20835","91489","914",893
"20836","38477","384",614
"20837","90574","905",756
"20838","38489","384",614
"20839","38458","384",614
"20840","96163","961",58
"20841","96114","961",58
"20842","96199","961",58
"20843","86928","869",980
"20844","38838","388",606
"20845","82405","824",14
"20846","23775","237",566
"20847","86676","866",988
"20848","59063","590",227
"20849","79249","792",502
"20850","65385","653",309
"20851","49219","492",650
"20852","59846","598",218
"20853","65375","653",309
"20854","56462","564",352
"20855","79261","792",502
"20856","67472","674",460
"20857","59821","598",218
"20858","79872","798",482
"20859","49451","494",645
"20860","76779","767",1111
"20861","77796","777",397
"20862","15926","159",907
"20863","18609","186",693
"20864","12526","125",521
"20865","16359","163",880
"20866","94158","941",1175
"20867","01936","019",853
"20868","17358","173",718
"20869","15890","158",911
"20870","02788","027",768
"20871","02929","029",803
"20872","39279","392",712
"20873","85465","854",1060
"20874","08539","085",730
"20875","93133","931",53
"20876","07950","079",739
"20877","95111","951",93
"20878","39307","393",709
"20879","84172","841",45
"20880","95707","957",141
"20881","08626","086",729
"20882","95689","956",143
"20883","83101","831",84
"20884","92712","927",835
"20885","84028","840",47
"20886","08239","082",735
"20887","84103","841",45
"20888","18347","183",697
"20889","94333","943",26
"20890","83259","832",135
"20891","18195","181",699
"20892","84175","841",45
"20893","83257","832",135
"20894","84180","841",45
"20895","08144","081",737
"20896","84546","845",80
"20897","84140","841",45
"20898","04643","046",861
"20899","94327","943",26
"20900","09212","092",1130
"20901","06895","068",669
"20902","84561","845",79
"20903","09221","092",1130
"20904","09326","093",1127
"20905","04779","047",859
"20906","09423","094",1123
"20907","94256","942",27
"20908","18437","184",696
"20909","09496","094",1123
"20910","16767","167",873
"20911","01616","016",806
"20912","01561","015",808
"20913","01662","016",806
"20914","85258","852",1004
"20915","39628","396",704
"20916","82515","825",12
"20917","85241","852",1004
"20918","23970","239",589
"20919","95369","953",156
"20920","85296","852",1004
"20921","91249","912",897
"20922","39439","394",706
"20923","95362","953",156
"20924","19412","194",761
"20925","39128","391",713
"20926","07747","077",742
"20927","92331","923",851
"20928","95189","951",93
"20929","82276","822",19
"20930","85135","851",1005
"20931","96264","962",57
"20932","85137","851",1005
"20933","91171","911",898
"20934","92342","923",851
"20935","82223","822",19
"20936","85247","852",1004
"20937","99441","994",1147
"20938","91480","914",893
"20939","90619","906",752
"20940","91486","914",893
"20941","23730","237",566
"20942","96173","961",58
"20943","87642","876",1166
"20944","96148","961",58
"20945","98673","986",1016
"20946","86695","866",988
"20947","99718","997",1170
"20948","91325","913",895
"20949","38368","383",616
"20950","86492","864",944
"20951","82383","823",17
"20952","96472","964",89
"20953","86573","865",996
"20954","02994","029",802
"20955","01848","018",856
"20956","02979","029",802
"20957","01904","019",854
"20958","02681","026",769
"20959","12359","123",523
"20960","01744","017",804
"20961","52074","520",1027
"20962","52511","525",1094
"20963","47647","476",210
"20964","53937","539",330
"20965","46499","464",94
"20966","54584","545",235
"20967","54459","544",240
"20968","46562","465",90
"20969","47443","474",213
"20970","66687","666",249
"20971","46244","462",98
"20972","46047","460",100
"20973","40764","407",1061
"20974","66115","661",260
"20975","66119","661",260
"20976","45329","453",158
"20977","45883","458",189
"20978","42113","421",233
"20979","51515","515",1144
"20980","24405","244",544
"20981","89143","891",332
"20982","88138","881",1080
"20983","97947","979",1072
"20984","88267","882",1078
"20985","24589","245",543
"20986","74549","745",969
"20987","30627","306",602
"20988","21224","212",487
"20989","36289","362",560
"20990","73575","735",1041
"20991","37269","372",636
"20992","97993","979",1072
"20993","22850","228",459
"20994","29225","292",728
"20995","88319","883",1076
"20996","89186","891",332
"20997","24620","246",539
"20998","38723","387",608
"20999","37299","372",636
"21000","87700","877",1165
"21001","87737","877",1165
"21002","73466","734",1042
"21003","87787","877",1165
"21004","29362","293",727
"21005","23827","238",594
"21006","29574","295",725
"21007","91471","914",893
"21008","91483","914",893
"21009","97539","975",1085
"21010","86739","867",982
"21011","87782","877",1165
"21012","86748","867",982
"21013","21380","213",478
"21014","96181","961",58
"21015","23719","237",566
"21016","59590","595",221
"21017","68794","687",386
"21018","35578","355",574
"21019","35116","351",582
"21020","33659","336",499
"21021","35583","355",574
"21022","33604","336",499
"21023","33607","336",499
"21024","35398","353",577
"21025","60486","604",61
"21026","69124","691",187
"21027","28757","287",896
"21028","32107","321",628
"21029","27232","272",926
"21030","25927","259",829
"21031","25836","258",830
"21032","64372","643",1035
"21033","78595","785",265
"21034","75433","754",1117
"21035","71263","712",124
"21036","78239","782",270
"21037","72364","723",74
"21038","75446","754",1117
"21039","21775","217",525
